PK,BLOCK_ID,A6,A20,대장구분코드,대장구분코드명,대지위치,도로명대지위치,법정동코드,대지구분코드,번,지,외필지수,새주소법정동코드,건축면적.m.2.,건폐율...,연면적.m.2.,용적률산정연면적.m.2.,용적률...,구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용도,지붕코드,지붕코드명,기타지붕,세대수.세대.,높이.m.,지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적.m.2.,총동연면적.m.2.,옥내기계식대수.대.,옥내기계식면적.m.2.,옥외기계식대수.대.,옥외기계식면적.m.2.,옥내자주식대수.대.,옥내자주식면적.m.2.,옥외자주식대수.대.,옥외자주식면적.m.2.,사용승인일,Aging,토지면적,yongdo,CHECK
224856,3124,1,N,2,집합,경기도 부천시 고강동 391-8번지, 경기도 부천시 역곡로496번길 74,12100,0,391,8,0,12101,89.1,37.69,267.3,178.2,75.38,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.9,2,1,0,0,0,0,267.3,0,0,0,0,0,0,0,0,19900512,1,236.38,제2종일반주거지역,0
224851,3124,1,N,2,집합,경기도 부천시 고강동 391-3번지, 경기도 부천시 고리울로39번길 20,12100,0,391,3,0,12101,71.1,37.92,213.3,142.2,75.84,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.9,2,1,0,0,0,0,213.3,0,0,0,0,0,0,0,0,19900425,1,187.45,제2종일반주거지역,0
224858,3124,1,N,2,집합,경기도 부천시 고강동 391-11번지, 경기도 부천시 역곡로496번길 78-1,12100,0,391,11,0,12101,89.1,37.39,267.3,178.2,74.78,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.9,2,1,0,0,0,0,267.3,0,0,0,0,0,0,0,0,19900425,1,238.36,제2종일반주거지역,0
224857,3124,1,N,2,집합,경기도 부천시 고강동 391-10번지, 경기도 부천시 역곡로496번길 78,12100,0,391,10,0,12101,89.1,37.71,267.3,178.2,75.41,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.9,2,1,0,0,0,0,267.3,0,0,0,0,0,0,0,0,19900515,1,236.38,제2종일반주거지역,0
224852,3124,1,N,2,집합,경기도 부천시 고강동 391-4번지, 경기도 부천시 고리울로39번길 18,12100,0,391,4,0,12101,71.1,37.96,213.3,142.2,75.92,11,벽돌구조,연와조,2000,공동주택,공동주택,10,(철근)콘크리트,스라브,6,7.9,2,1,0,0,0,0,213.3,0,0,0,0,0,0,0,0,19900426,1,187.45,제2종일반주거지역,0
224853,3124,1,N,2,집합,경기도 부천시 고강동 391-5번지, 경기도 부천시 고리울로39번길 16,12100,0,391,5,0,12101,86.5,37.77,259.5,173,75.55,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.9,2,1,0,0,0,0,259.5,0,0,0,0,0,0,0,0,19900512,1,229.11,제2종일반주거지역,0
224860,3125,1,N,2,집합,경기도 부천시 고강동 392번지, 경기도 부천시 역곡로504번길 90,12100,0,392,0,0,12101,77.76,37.8,233.28,155.52,75.61,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,0,2,1,0,0,0,0,233.28,0,0,0,0,0,0,0,0,19900609,1,205.63,제2종일반주거지역,0
224876,3125,1,N,2,집합,경기도 부천시 고강동 392-27번지, 경기도 부천시 역곡로504번길 90-1,12100,0,392,27,0,12101,78,37.9,234,156,75.8,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,0,2,1,0,0,0,0,234,0,0,0,0,0,0,0,0,19900609,1,205.96,제2종일반주거지역,0
224861,3125,1,N,2,집합,경기도 부천시 고강동 392-7번지, 경기도 부천시 역곡로504번길 86,12100,0,392,7,0,12101,149.8,52.67,748.58,748.58,263.21,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,"공동주택, 제1.2종근린생활시설",10,(철근)콘크리트,평스라브,8,15.1,5,0,0,0,0,0,748.58,0,0,0,0,0,0,6,69,20001014,0,284.32,제2종일반주거지역,0
224873,3125,1,N,2,집합,경기도 부천시 고강동 392-23번지, 경기도 부천시 고리울로39번길 34,12100,0,392,23,0,12101,82.08,37.79,246.24,164.16,75.58,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.6,2,1,0,0,0,0,246.24,0,0,0,0,0,0,0,0,19900412,1,217.2,제2종일반주거지역,0
224866,3125,1,N,2,집합,경기도 부천시 고강동 392-13번지, 경기도 부천시 역곡로496번길 79,12100,0,392,13,0,12101,80.16,37.95,240.48,160.32,75.91,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.8,2,1,0,0,0,0,240.48,0,0,0,0,0,0,0,0,19900123,1,211.25,제2종일반주거지역,0
224870,3125,1,N,2,집합,경기도 부천시 고강동 392-18번지, 경기도 부천시 역곡로504번길 90-2,12100,0,392,18,0,12101,88.56,38.17,265.68,177.12,76.34,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.8,2,1,0,0,0,0,265.68,0,0,0,0,0,0,0,0,19900509,1,232.08,제2종일반주거지역,0
224872,3125,1,N,2,집합,경기도 부천시 고강동 392-20번지, 경기도 부천시 역곡로496번길 73,12100,0,392,20,0,12101,80.16,37.99,240.48,160.32,75.98,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.8,2,1,0,0,0,0,240.48,0,0,0,0,0,0,0,0,19900208,1,210.92,제2종일반주거지역,0
224865,3125,1,N,2,집합,경기도 부천시 고강동 392-12번지, 경기도 부천시 역곡로496번길 79-1,12100,0,392,12,0,12101,85.86,37.79,257.58,171.72,75.58,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.8,2,1,0,0,0,0,257.58,0,0,0,0,0,0,0,0,19900123,1,227.12,제2종일반주거지역,0
224871,3125,1,N,2,집합,경기도 부천시 고강동 392-19번지, 경기도 부천시 역곡로496번길 73-1,12100,0,392,19,0,12101,80.16,38.01,240.48,160.32,76.02,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,0,2,1,0,0,0,0,240.48,0,0,0,0,0,0,0,0,19900219,1,210.92,제2종일반주거지역,0
224875,3125,1,N,2,집합,경기도 부천시 고강동 392-26번지, 경기도 부천시 역곡로504번길 96-1,12100,0,392,26,0,12101,78.36,37.98,235.08,156.72,75.97,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.6,2,1,0,0,0,0,235.08,0,0,0,0,0,0,0,0,19900412,1,206.29,제2종일반주거지역,0
224869,3125,1,N,2,집합,경기도 부천시 고강동 392-17번지, 경기도 부천시 역곡로504번길 96-2,12100,0,392,17,0,12101,88.56,38.57,265.68,177.12,77.14,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.8,2,1,0,0,0,0,265.68,0,0,0,0,0,0,0,0,19900509,1,229.77,제2종일반주거지역,0
224868,3125,1,N,2,집합,경기도 부천시 고강동 392-16번지, 경기도 부천시 역곡로496번길 77-1,12100,0,392,16,0,12101,85.86,37.79,257.58,171.72,75.58,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.8,2,1,0,0,0,0,257.58,0,0,0,0,0,0,0,0,19900129,1,227.12,제2종일반주거지역,0
224863,3125,1,N,2,집합,경기도 부천시 고강동 392-10번지, 경기도 부천시 역곡로504번길 98,12100,0,392,10,0,12101,79.3,37.96,237.9,158.6,75.92,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.6,2,1,0,0,0,0,237.9,0,0,0,0,0,0,0,0,19900517,1,208.94,제2종일반주거지역,0
224864,3125,1,N,2,집합,경기도 부천시 고강동 392-11번지, 경기도 부천시 역곡로504번길 98-2,12100,0,392,11,0,12101,90.24,37.96,270.72,180.48,75.93,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.6,2,1,0,0,0,0,270.72,0,0,0,0,0,0,0,0,19900517,1,237.7,제2종일반주거지역,0
224874,3125,1,N,2,집합,경기도 부천시 고강동 392-25번지, 경기도 부천시 역곡로504번길 98-1,12100,0,392,25,0,12101,79.3,37.98,237.9,158.6,75.96,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.6,2,1,0,0,0,0,237.9,0,0,0,0,0,0,0,0,19900517,1,208.94,제2종일반주거지역,0
224867,3125,1,N,2,집합,경기도 부천시 고강동 392-15번지, 경기도 부천시 역곡로496번길 77,12100,0,392,15,0,12101,80.16,37.97,240.48,160.32,75.95,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.8,2,1,0,0,0,0,240.48,0,0,0,0,0,0,0,0,19900125,1,211.25,제2종일반주거지역,0
224862,3125,1,N,2,집합,경기도 부천시 고강동 392-8번지, 경기도 부천시 역곡로504번길 96,12100,0,392,8,0,12101,78.36,37.97,235.08,156.72,75.93,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.6,2,1,0,0,0,0,235.08,0,0,0,0,0,0,0,0,19900412,1,206.29,제2종일반주거지역,0
224877,3125,1,N,2,집합,경기도 부천시 고강동 392-30번지, 경기도 부천시 역곡로504번길 102-1,12100,0,392,30,0,12101,86.44,35.14,259.32,172.88,70.28,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.8,2,1,0,0,0,0,259.32,0,0,0,0,0,0,0,0,19901023,1,245.97,제2종일반주거지역,0
224747,3128,1,N,2,집합,경기도 부천시 고강동 383-3번지, 경기도 부천시 역곡로490번길 66-1,12100,0,383,3,0,12101,83.04,38.68,249.12,166.08,77.35,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브위기와,6,0,2,1,0,0,0,0,249.12,0,0,0,0,0,0,0,0,19880922,1,214.56,제2종일반주거지역,0
224746,3128,1,N,2,집합,경기도 부천시 고강동 383-2번지, 경기도 부천시 역곡로490번길 66,12100,0,383,2,0,12101,83.04,38.66,249.12,166.08,77.32,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브위기와,6,0,2,1,0,0,0,0,249.12,0,0,0,0,0,0,0,0,19880922,1,214.89,제2종일반주거지역,0
224745,3128,1,N,2,집합,경기도 부천시 고강동 383-1번지, 경기도 부천시 역곡로490번길 62,12100,0,383,1,0,12101,79.92,37.36,239.76,159.84,74.73,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,0,2,1,0,0,0,0,239.76,0,0,0,0,0,0,0,0,19891223,1,213.9,제2종일반주거지역,0
224763,3128,1,N,2,집합,경기도 부천시 고강동 383-22번지, 경기도 부천시 역곡로490번길 78,12100,0,383,22,0,12101,116.7,38.66,535.02,418.32,138.56,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,10,12.2,4,1,0,0,0,0,535.02,0,0,0,0,0,0,4,50,19950503,0,301.84,제2종일반주거지역,0
224748,3128,1,N,2,집합,경기도 부천시 고강동 383-4번지, 경기도 부천시 역곡로490번길 72,12100,0,383,4,0,12101,92,37.08,276,184,74.16,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.7,2,1,0,0,0,0,276,0,0,0,0,0,0,0,0,19900526,1,248.28,제2종일반주거지역,0
224761,3128,1,N,2,집합,경기도 부천시 고강동 383-19번지, 경기도 부천시 고리울로 37,12100,0,383,19,0,12101,67.68,37.92,203.04,135.36,75.83,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.7,2,1,0,0,0,0,203.04,0,0,0,0,0,0,0,0,19900104,1,178.52,제2종일반주거지역,0
224756,3128,1,N,2,집합,경기도 부천시 고강동 383-13번지, 경기도 부천시 역곡로490번길 68-1,12100,0,383,13,0,12101,83.04,38.7,249.12,166.08,77.39,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브위기와,6,0,2,1,0,0,0,0,249.12,0,0,0,0,0,0,0,0,19880922,1,214.56,제2종일반주거지역,0
224765,3128,1,N,2,집합,경기도 부천시 고강동 383-24번지, 경기도 부천시 역곡로490번길 72-1,12100,0,383,24,0,12101,96.48,37.98,289.44,192.96,75.97,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.7,2,1,0,0,0,0,289.44,0,0,0,0,0,0,0,0,19900522,1,253.9,제2종일반주거지역,0
224764,3128,1,N,2,집합,경기도 부천시 고강동 383-23번지, 경기도 부천시 역곡로490번길 74-1,12100,0,383,23,0,12101,96.48,37.97,289.44,192.96,75.94,11,벽돌구조,연와조,2000,공동주택,공동주택,10,(철근)콘크리트,스라브,6,7.7,2,1,0,0,0,0,289.44,0,0,0,0,0,0,0,0,19900522,1,254.23,제2종일반주거지역,0
224760,3128,1,N,2,집합,경기도 부천시 고강동 383-18번지, 경기도 부천시 역곡로490번길 62-1,12100,0,383,18,0,12101,85.98,35.72,257.94,171.96,71.44,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,0,2,1,0,0,0,0,257.94,0,0,0,0,0,0,0,0,19891226,1,240.68,제2종일반주거지역,0
224755,3128,1,N,2,집합,경기도 부천시 고강동 383-12번지, 경기도 부천시 역곡로490번길 68,12100,0,383,12,0,12101,83.04,38.66,249.12,166.08,77.32,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브위기와,6,0,2,1,0,0,0,0,249.12,0,0,0,0,0,0,0,0,19880922,1,214.89,제2종일반주거지역,0
224752,3128,1,N,2,집합,경기도 부천시 고강동 383-7번지, 경기도 부천시 고리울로 35-1,12100,0,383,7,0,12101,153.52,59.88,602.86,602.86,235.12,21,철근콘크리트구조,철근콘크리트구조,2000,공동주택,공동주택(다세대주택),10,(철근)콘크리트,평지붕,8,14.58,5,0,0,0,0,0,602.86,0,0,0,0,6,138.9,0,0,20060503,0,256.55,제2종일반주거지역,0
224749,3128,1,N,2,집합,경기도 부천시 고강동 383-5번지, 경기도 부천시 고리울로 39,12100,0,383,5,0,12101,117.96,18.19,536.67,471.84,72.77,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,9,12.8,4,1,0,0,0,0,536.67,0,0,0,0,0,0,0,0,19980306,0,648.31,제2종일반주거지역,0
224754,3128,1,N,2,집합,경기도 부천시 고강동 383-10번지, 경기도 부천시 고리울로 29,12100,0,383,10,0,12101,147.96,37.2,658.26,526.92,132.49,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,공동주택(10세대),10,(철근)콘크리트,평스라브,10,14.2,4,1,0,0,0,0,658.26,0,0,0,0,0,0,6,69,20000113,0,397.71,제2종일반주거지역,0
224751,3128,1,N,2,집합,경기도 부천시 고강동 383-6번지, 경기도 부천시 고리울로 37-1,12100,0,383,6,0,12101,84.24,37.96,252.72,168.48,75.93,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.7,2,1,0,0,0,0,252.72,0,0,0,0,0,0,0,0,19900113,1,221.83,제2종일반주거지역,0
224762,3128,1,N,2,집합,경기도 부천시 고강동 383-21번지, 경기도 부천시 역곡로490번길 74,12100,0,383,21,0,12101,92,37.02,276,184,74.04,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.7,2,1,0,0,0,0,276,0,0,0,0,0,0,0,0,19900525,1,248.61,제2종일반주거지역,0
224750,3128,1,N,2,집합,경기도 부천시 고강동 383-5번지, 경기도 부천시 고리울로 39,12100,0,383,5,0,12101,117.96,18.19,583.88,465.92,71.86,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,10,12.8,4,1,0,0,0,0,583.88,0,0,0,0,0,0,0,0,19980306,0,648.31,제2종일반주거지역,0
100246935,3131,1,N,2,집합,경기도 부천시 고강동 407-3번지, 경기도 부천시 고리울로74번길 34,12100,0,407,3,0,12101,212.18,59.33,657.75,657.75,183.93,21,철근콘크리트구조,철근콘크리트구조,2000,공동주택,공동주택(다세대주택),10,(철근)콘크리트,(철근)콘크리트(평슬라브),15,14.9,5,0,1,0,0,0,657.75,0,0,0,0,12,138.7,3,34.5,20150629,0,357.71,제2종일반주거지역,0
225048,3131,1,N,2,집합,경기도 부천시 고강동 407-5번지, 경기도 부천시 고리울로74번길 40,12100,0,407,5,0,12101,80.16,37.9,240.48,160.32,75.8,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.6,2,1,0,0,0,0,240.48,0,0,0,0,0,0,0,0,19901102,1,211.58,제2종일반주거지역,0
225049,3131,1,N,2,집합,경기도 부천시 고강동 407-6번지, 경기도 부천시 고리울로64번길 25-6,12100,0,407,6,0,12101,492,12.51,2952,2460,62.54,21,철근콘크리트구조,철근콘크리트,2000,공동주택,아파트,10,(철근)콘크리트,스라브,49,0,5,1,0,0,0,0,2952,0,0,0,0,0,0,0,0,19890203,1,3933.81,제2종일반주거지역,0
225051,3131,1,N,2,집합,경기도 부천시 고강동 407-11번지, 경기도 부천시 고리울로74번길 42,12100,0,407,11,0,12101,80.16,37.9,240.48,160.32,75.8,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.6,2,1,0,0,0,0,240.48,0,0,0,0,0,0,0,0,19901102,1,211.58,제2종일반주거지역,0
225050,3131,1,N,2,집합,경기도 부천시 고강동 407-6번지, 경기도 부천시 고리울로64번길 25-6,12100,0,407,6,0,12101,528.3,13.43,3169.8,2641.5,67.15,21,철근콘크리트구조,철근콘크리트,2000,공동주택,아파트,10,(철근)콘크리트,스라브,50,0,5,1,0,0,0,0,3169.8,0,0,0,0,0,0,0,0,19890203,1,3933.81,제2종일반주거지역,0
224928,3132,1,N,2,집합,경기도 부천시 고강동 397번지, 경기도 부천시 고리울로64번길 20,12100,0,397,0,0,12101,800.55,21.28,4803.3,4002.75,106.41,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,아파트,10,(철근)콘크리트,스라브,75,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19860819,1,3761.9,제2종일반주거지역,0
224929,3132,1,N,2,집합,경기도 부천시 고강동 397번지, 경기도 부천시 고리울로64번길 20,12100,0,397,0,0,12101,318.06,8.45,1272.24,954.18,25.36,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,연립주택,10,(철근)콘크리트,스라브,18,0,3,1,0,0,0,0,1272.24,0,0,0,0,0,0,0,0,19860819,1,3761.9,제2종일반주거지역,0
224927,3133,1,N,2,집합,경기도 부천시 고강동 396-5번지, 경기도 부천시 고리울로64번길 12,12100,0,396,5,0,12101,73.6,38.39,220.8,147.2,76.79,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.85,2,1,0,0,0,0,220.8,0,0,0,0,0,0,0,0,19900524,1,191.75,제2종일반주거지역,0
224924,3133,1,N,2,집합,경기도 부천시 고강동 396번지, 경기도 부천시 고리울로52번길 5,12100,0,396,0,2,12101,354.96,6.39,2652.68,1774.8,31.96,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,아파트,10,(철근)콘크리트,스라브,40,0,5,1,0,0,0,0,2652.68,0,0,0,0,0,0,0,0,19880211,1,5553.09,제2종일반주거지역,0
224926,3133,1,N,2,집합,경기도 부천시 고강동 396-3번지, 경기도 부천시 고리울로64번길 10,12100,0,396,3,0,12101,80.4,38.36,241.2,160.8,76.72,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.85,2,1,0,0,0,0,241.2,0,0,0,0,0,0,0,0,19900526,1,209.6,제2종일반주거지역,0
224925,3133,1,N,2,집합,경기도 부천시 고강동 396번지, 경기도 부천시 고리울로52번길 5,12100,0,396,0,2,12101,443.7,7.99,2630.46,2218.5,39.95,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,아파트,10,(철근)콘크리트,스라브,50,0,5,1,0,0,0,0,2630.46,0,0,0,0,0,0,0,0,19880211,1,5553.09,제2종일반주거지역,0
224923,3133,1,N,2,집합,경기도 부천시 고강동 396번지, 경기도 부천시 고리울로52번길 5,12100,0,396,0,2,12101,723.24,13.02,4273.92,3616.2,65.12,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,아파트,10,(철근)콘크리트,스라브,70,0,5,1,0,0,0,0,4273.92,0,0,0,0,0,0,0,0,19880211,1,5553.09,제2종일반주거지역,0
224903,3134,1,N,2,집합,경기도 부천시 고강동 394-11번지, 경기도 부천시 고리울로63번길 17,12100,0,394,11,0,12101,108.15,37.08,324.45,216.3,74.15,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,9,0,2,1,0,0,0,0,324.45,0,0,0,0,0,0,0,0,19870820,1,291.59,제2종일반주거지역,0
224896,3134,1,N,2,집합,경기도 부천시 고강동 394-1번지, 경기도 부천시 역곡로496번길 98,12100,0,394,1,0,12101,99.09,34.74,297.27,198.18,69.49,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,9,0,2,1,0,0,0,0,297.27,0,0,0,0,0,0,0,0,19890422,1,285.31,제2종일반주거지역,0
224898,3134,1,N,2,집합,경기도 부천시 고강동 394-4번지, 경기도 부천시 역곡로496번길 102-1,12100,0,394,4,0,12101,67.95,36.14,200.97,133.74,71.14,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브위기와,3,0,2,1,0,0,1,2.16,200.97,0,0,0,0,0,0,0,0,19880825,1,188.11,제2종일반주거지역,0
224902,3134,1,N,2,집합,경기도 부천시 고강동 394-10번지, 경기도 부천시 고리울로63번길 19,12100,0,394,10,0,12101,108.15,37.08,324.45,216.3,74.15,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,9,0,2,1,0,0,0,0,324.45,0,0,0,0,0,0,0,0,19870820,1,291.59,제2종일반주거지역,0
224901,3134,1,N,2,집합,경기도 부천시 고강동 394-7번지, 경기도 부천시 역곡로496번길 110,12100,0,394,7,0,12101,79.56,38.14,235.8,156.96,75.24,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브위기와,6,0,2,1,0,0,1,2.16,235.8,0,0,0,0,0,0,0,0,19871229,1,208.61,제2종일반주거지역,0
224909,3134,1,N,2,집합,경기도 부천시 고강동 394-21번지, 경기도 부천시 고리울로51번길 16-1,12100,0,394,21,0,12101,150.96,38.03,597.96,550.08,138.56,21,철근콘크리트구조,R.C조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,16,11.3,4,1,0,0,0,0,597.96,0,0,0,0,0,0,4,46,19930825,0,397.05,제2종일반주거지역,0
224904,3134,1,N,2,집합,경기도 부천시 고강동 394-13번지, 경기도 부천시 역곡로490번길 121,12100,0,394,13,0,12101,79.04,38.35,237.12,158.08,76.7,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,0,2,1,0,0,0,0,237.12,0,0,0,0,0,0,0,0,19870826,1,205.96,제2종일반주거지역,0
224900,3134,1,N,2,집합,경기도 부천시 고강동 394-6번지, 경기도 부천시 역곡로496번길 106-1,12100,0,394,6,0,12101,67.95,36.09,200.97,133.74,71.02,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브위기와,3,0,2,1,0,0,1,2.16,200.97,0,0,0,0,0,0,0,0,19880811,1,188.44,제2종일반주거지역,0
224897,3134,1,N,2,집합,경기도 부천시 고강동 394-3번지, 경기도 부천시 역곡로496번길 102,12100,0,394,3,0,12101,79.56,38.16,235.8,156.96,75.28,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브위기와,6,0,2,1,0,0,1,2.16,235.8,0,0,0,0,0,0,0,0,19871229,1,208.61,제2종일반주거지역,0
224906,3134,1,N,2,집합,경기도 부천시 고강동 394-17번지, 경기도 부천시 역곡로490번길 113-1,12100,0,394,17,0,12101,89.76,39.75,269.28,179.52,79.5,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,0,2,1,0,0,0,0,269.28,0,0,0,0,0,0,0,0,19890802,1,225.8,제2종일반주거지역,0
224907,3134,1,N,2,집합,경기도 부천시 고강동 394-18번지, 경기도 부천시 역곡로490번길 113,12100,0,394,18,0,12101,99.96,37.01,299.88,199.92,74.02,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,0,2,1,0,0,0,0,299.88,0,0,0,0,0,0,0,0,19890731,1,270.1,제2종일반주거지역,0
224899,3134,1,N,2,집합,경기도 부천시 고강동 394-5번지, 경기도 부천시 역곡로496번길 106,12100,0,394,5,0,12101,68.4,34.72,204.84,134.64,68.35,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브위기와,6,0,2,1,0,0,1,2.16,204.84,0,0,0,0,0,0,0,0,19871229,1,197.04,제2종일반주거지역,0
224908,3134,1,N,2,집합,경기도 부천시 고강동 394-20번지, 경기도 부천시 역곡로490번길 111,12100,0,394,20,0,12101,99.96,37.06,299.88,199.92,74.13,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,0,2,1,0,0,0,0,299.88,0,0,0,0,0,0,0,0,19890731,1,269.77,제2종일반주거지역,0
224905,3134,1,N,2,집합,경기도 부천시 고강동 394-16번지, 경기도 부천시 역곡로490번길 111-1,12100,0,394,16,0,12101,89.76,39.77,269.28,179.52,79.54,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,0,2,1,0,0,0,0,269.28,0,0,0,0,0,0,0,0,19890802,1,225.8,제2종일반주거지역,0
224912,3135,1,N,2,집합,경기도 부천시 고강동 395-8번지, 경기도 부천시 고리울로63번길 7,12100,0,395,8,0,12101,68.04,38.1,201.6,134.4,75.25,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.8,2,1,0,0,0,0,201.6,0,0,0,0,0,0,0,0,19901011,1,178.52,제2종일반주거지역,0
100303049,3135,1,N,2,집합,경기도 부천시 고강동 395-16번지, 경기도 부천시 역곡로490번길 110,12100,0,395,16,1,12101,251.16,58.72,939.45,914.49,213.82,21,철근콘크리트구조,철근콘크리트구조,2000,공동주택,"공동주택,근린생활시설",10,(철근)콘크리트,철근콘크리트,12,18.2,6,1,1,0,0,0,939.45,0,0,0,0,8,185.28,6,64.7,20190228,0,427.8,제2종일반주거지역,0
224918,3135,1,N,2,집합,경기도 부천시 고강동 395-15번지, 경기도 부천시 고리울로63번길 5-1,12100,0,395,15,0,12101,68.04,37.99,201.6,134.4,75.04,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.8,2,1,0,0,0,0,201.6,0,0,0,0,0,0,0,0,19901008,1,179.19,제2종일반주거지역,0
224914,3135,1,Y,2,집합,경기도 부천시 고강동 395-11번지, 경기도 부천시 고리울로 61,12100,0,395,11,0,12101,98.46,54.46,418.1,329.98,182.51,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,공동주택,10,(철근)콘크리트,스라브,10,12.8,4,1,0,0,0,0,418.1,0,0,0,0,0,0,3,35,20010626,0,180.84,제2종일반주거지역,0
